x_ 1, x_ 2, x_ 3, x_ 4, x_ 5, x_ 6, x_ 7, x_ 8, x_ 9, x_10, x_11, x_12, x_13, x_14, x_15, x_16, x_17, x_18, x_19, x_20, x_21, x_22, x_23, x_24, x_25, x_26, x_27, x_28, x_29, x_30, x_31, x_32, x_33, x_34, x_35, x_36, x_37, x_38, x_39, x_40, x_41, x_42, x_43, x_44, x_45, x_46, x_47, x_48, x_49, x_50, x_51, x_52, x_53, x_54, x_55, x_56, x_57, x_58, x_59, x_60, x_61, x_62, x_63, x_64, x_65, x_66, x_67, x_68, x_69, x_70, x_71, x_72, x_73, x_74, x_75, x_76, x_77, x_78, x_79, x_80, x_81, x_82, x_83, x_84, x_85, x_86, x_87, x_88, x_89, x_90, x_91, x_92, x_93, x_94, x_95, C_ 1, C_ 2, C_ 3, C_ 4, C_ 5
NaN, -0.812109, 6.482831, -21.854908, -16.687009, 22.591013, NaN, 0.508688, -2.009700, -8.234994, 12.838749, -5.968402, 1.286875, -3.303497, -12.782790, 9.980308, -8.600794, 17.109005, -10.090105, -33.814830, -49.795615, 7.547699, -15.880616, -2.082228, -10.617066, -2.622099, -12.597411, -5.899319, -7.140834, -12.066281, NaN, -8.329483, -22.168256, -19.873710, NaN, -8.173065, -8.243112, -4.333985, 4.513200, -3.786477, NaN, NaN, 19.714823, -26.120051, -4.563985, -16.100469, -0.178894, -12.657445, 14.750948, 15.406394, -13.416334, -5.119093, -16.882811, 3.754644, 13.293661, 7.362129, -18.168705, -2.746822, NaN, -7.109270, -12.279830, -16.647449, 5.848843, -8.882473, -25.406991, -11.228284, -26.377603, 11.898449, -1.255128, 2.474801, -1.846498, 1.549954, -11.797666, -11.359856, -11.477153, 23.662197, -12.412821, 1.910687, -4.118463, -4.925351, -3.193931, -27.543147, -1.569418, 5.274895, -14.224179, -7.109905, NaN, -2.286928, -36.228719, -6.766347, NaN, NaN, -13.468057, -1.399388, -2.548687, K, H, I, G, J
-4.944233, 9.434769, NaN, -15.934562, -12.744142, 22.935448, 3.734997, 6.610708, 7.173851, -6.564370, NaN, -2.465639, 7.995074, -0.029771, NaN, 13.506307, -5.588689, 17.261589, -4.471662, -30.605294, NaN, 9.727794, -10.571672, 2.240617, -1.716157, 2.433628, -5.305899, 3.585853, -2.904841, -11.557566, -12.041194, -7.839824, -20.646242, -19.447374, -0.319083, -1.841022, -6.187754, 4.674654, 7.361872, NaN, 14.370949, 10.361015, NaN, -17.454455, -1.598281, NaN, NaN, NaN, 18.751742, 15.804109, -11.053209, NaN, -13.645212, 10.722965, 18.937101, 10.078108, -15.098403, NaN, -9.580467, NaN, -6.579208, -10.516532, 12.968183, -8.421984, -16.564884, -5.279927, -21.109158, NaN, 5.115596, 7.460243, NaN, 6.669144, -10.140563, NaN, -8.026543, 26.438218, -10.113712, 1.950795, -1.912395, -1.249080, 3.065139, -22.807867, NaN, 15.818758, -6.999011, -1.728598, 1.359183, 3.060078, NaN, -5.799663, 7.926153, 9.580998, -7.443086, 2.281066, NaN, H, I, J, I, G
-3.773130, 2.709599, 9.473186, -18.554458, -13.640267, 23.853264, 2.779168, 4.390302, NaN, NaN, 15.461262, -3.667588, 3.241423, -1.876286, -10.202658, NaN, -4.219873, 16.824136, NaN, -30.210085, -47.694769, 15.837302, -9.394265, 0.162906, -5.904393, 4.136034, -8.048388, 0.996197, -5.617729, -12.041518, -9.125596, -9.731528, -14.311597, -18.626482, 1.374479, -4.720456, -2.433320, 3.474298, NaN, -4.195022, 13.464031, 8.304956, NaN, -17.438445, -7.406493, NaN, NaN, -6.466215, 15.238625, NaN, -13.478342, NaN, -8.090045, 6.051760, 19.759681, 8.821207, -11.037671, 3.441278, NaN, -1.912712, NaN, -15.267100, 13.343701, -3.714125, -19.502388, -7.440974, -22.496733, 14.293132, 7.754770, 5.128406, -0.853211, 9.868628, -14.280216, -7.465894, -6.102815, 24.592702, -6.426531, 4.540711, -1.818849, -4.302201, NaN, NaN, 2.536316, 13.677883, -7.312337, -1.329772, 2.461994, 3.895011, -26.527449, -3.687970, 9.426814, 10.405253, -8.608427, 5.339764, 0.151356, H, H, G, G, H
-7.554999, 3.738270, 9.879867, -22.950733, -11.113041, 21.198577, -0.135166, 2.105189, NaN, -4.042312, NaN, -6.458722, NaN, -0.888421, -10.970676, 9.981544, NaN, 16.290983, -3.004749, NaN, -45.956568, 9.040800, -9.354609, -0.589331, NaN, -0.795512, -11.244153, -3.819498, -1.369045, NaN, -8.200121, -3.018894, -23.163099, -16.689696, 0.962721, -3.299691, -4.522472, -4.250494, 8.222352, NaN, 12.624732, 5.092003, 21.828467, -21.604928, 1.791946, -10.212369, 1.260157, -12.327492, 19.959767, 16.176839, -11.858223, -1.375520, NaN, 6.251271, 17.319447, 6.806735, -15.394944, -3.105786, -10.553506, -1.141818, -8.686781, -14.976300, 5.249340, -5.995959, -21.616506, -6.402664, NaN, 14.644073, -0.177282, 2.694728, NaN, 4.112877, -11.825996, -12.708505, NaN, 23.604223, -8.500561, 8.032959, -1.883811, -1.112440, 0.082087, NaN, NaN, NaN, -9.176424, -5.779878, -3.279508, 1.584715, -32.202895, -6.488445, 4.892394, 12.730804, -8.941183, 2.362175, -4.357568, I, H, I, I, K
-9.448576, 7.405719, 15.385235, -15.599573, -10.554749, 28.996985, 6.789164, 8.403388, 3.717627, -2.436930, NaN, -1.146033, 2.690710, 4.101611, -6.176594, 17.470156, -5.365886, 17.329081, 3.133510, -26.079742, -40.745378, 14.153466, NaN, 3.122791, -5.542350, NaN, -6.387049, 0.379799, 0.895442, NaN, -13.408564, -6.845948, -20.105031, -16.897312, 0.402483, 0.900460, 1.060257, 2.440107, 10.762659, -1.609160, 13.370075, 9.892873, 17.815024, NaN, -3.932183, -5.418434, 8.381490, -8.550331, 18.410384, 17.672647, -8.918017, NaN, -5.430490, 8.718429, 21.298351, 11.739892, -14.263165, -1.456194, -5.634836, -1.646987, -0.665688, -9.976475, 14.266798, NaN, NaN, NaN, -19.660536, 14.766225, NaN, NaN, 5.662720, 5.686497, -8.908099, -5.388355, -4.588554, NaN, -8.554364, NaN, 0.178320, -0.454829, 9.660392, -15.766594, -1.096936, 16.007796, -7.484468, -4.939551, 1.879883, 6.249094, -28.778001, -2.900048, 7.712048, 13.934306, -6.160122, 3.315835, 4.049131, K, I, H, J, H
-10.835981, 4.278006, 12.461001, -16.681062, -12.655779, 26.145600, 8.005306, NaN, 1.928129, -8.538728, 15.910733, -5.618348, 7.130260, NaN, -11.693617, 15.362571, -7.179585, 16.152922, -2.456438, -29.070722, -45.170319, 9.421097, -8.368160, 1.871099, -1.794017, 3.935216, NaN, -0.350992, 0.556988, NaN, -12.883612, -12.098626, -21.057867, -21.962319, -2.545116, NaN, -3.318463, -4.957917, 7.673583, -2.793933, NaN, NaN, 22.497671, -14.055694, -1.959236, -6.397218, 4.693639, NaN, 16.123948, NaN, -11.268837, -0.970484, -7.718154, 5.634226, 19.019759, 7.859074, -15.745568, 2.071550, -6.989200, -3.519676, -5.299929, -9.870410, 11.600707, NaN, -17.564413, -5.258441, -20.858913, 14.960053, NaN, 6.818657, 4.219096, 5.930133, -10.553558, -7.527369, -6.772863, 25.993187, -8.692021, 4.667429, -0.742663, -2.143731, NaN, -18.032077, -0.057978, 17.596825, -10.014938, -6.776711, 2.420415, 5.362807, -29.154116, -2.822448, 11.322136, 14.337256, -7.251256, NaN, 1.317022, J, NaN, G, G, NaN
-8.470781, 7.636812, 9.523507, -19.215729, -16.767313, NaN, 3.460721, 6.399686, 3.485392, NaN, 15.532479, 0.171506, 6.919475, 0.708377, -9.066243, 15.705567, -2.209235, NaN, NaN, -31.492328, -46.216234, 13.007038, -13.521979, 5.419538, -4.293958, -1.710089, -2.123836, 4.704212, -1.904107, -9.562048, NaN, -3.247197, -16.784867, -19.968873, 0.603269, -2.744541, 1.362359, 2.105872, 9.436880, -2.204550, 11.896362, 12.386271, 19.446890, NaN, -0.766078, -3.846333, 6.581151, -10.113811, 21.453234, 17.397968, -9.031401, 3.328551, -12.176657, NaN, NaN, 8.682575, -18.195415, -2.521372, -5.590084, -4.823848, -3.505434, -10.954227, NaN, -10.018678, -17.747253, -2.906652, -23.672047, 18.222639, 5.238246, 5.858331, 6.808388, 7.535676, -8.181756, -5.315418, -7.022933, 27.461118, NaN, -1.561053, -1.321279, NaN, NaN, -21.710420, -1.472991, 17.250863, -5.482312, 1.064613, 5.439642, 6.660272, -31.314710, -4.065295, NaN, 14.092683, -2.519621, 0.886915, NaN, K, H, K, I, J
-8.541951, 9.477127, 14.028034, -15.264574, -14.551293, NaN, 5.205345, 9.457684, 1.860308, -1.714498, 16.826203, -3.067957, 2.479587, 2.404244, NaN, 14.844140, -4.278469, 14.818465, -3.905901, -28.368274, NaN, 10.303892, -6.996574, NaN, NaN, 0.246696, -11.342164, 0.430739, -5.309826, -7.128307, -12.250460, -4.344710, -22.602929, -16.489983, NaN, -4.679045, -1.875154, 1.145869, 4.758341, 1.885017, NaN, 8.036367, NaN, -19.049442, 2.309001, -5.324729, 6.014500, -8.528402, NaN, NaN, -8.746762, -2.045000, -9.219467, 6.343570, NaN, 7.895374, NaN, 0.409870, NaN, NaN, -5.089540, NaN, 13.237886, -4.971493, -21.541460, -2.631389, -22.899417, 12.399525, 4.041199, 5.424089, -0.218648, 4.911017, -8.793941, -5.206786, -6.376881, 24.983643, -10.798737, 3.071626, NaN, 1.979710, 2.895274, -21.773297, 2.126331, 13.352139, NaN, -6.513533, 2.426452, 8.993276, -30.012059, -4.015992, 9.704426, 14.047252, NaN, 1.737855, -1.306325, I, NaN, H, NaN, G
-6.575401, NaN, 9.206115, -21.080338, -15.568749, 20.649111, 5.247813, 7.167732, -1.696271, NaN, 19.661888, -1.656136, 3.079227, 2.130622, NaN, 15.584407, -2.831033, 18.727592, -0.398477, -27.877580, -46.526129, 16.170748, -9.881587, 0.426981, -6.424213, -3.957037, -14.467751, -1.267513, -2.084906, -3.388314, -3.950647, NaN, -18.672133, -19.865800, -4.726650, 0.812163, 1.145651, 1.885310, NaN, NaN, 11.858477, 8.041943, 22.066732, -19.022749, 2.706701, NaN, 4.415007, -10.865545, 22.643610, 16.252422, NaN, 3.417307, NaN, 8.962949, 19.311105, 8.612123, -18.949607, -1.467725, -4.376108, 1.046340, -1.138927, -12.758992, 16.499759, -3.385458, -19.591713, -2.008787, NaN, 13.860494, 7.432749, 7.298287, 6.146403, 6.598762, -5.837071, -6.057370, NaN, 29.476142, -8.017990, 8.666530, 2.768214, 1.843359, 7.578156, NaN, -0.970759, 14.854626, -6.202422, -1.047639, 1.885173, 5.689219, -34.003448, -3.721014, 9.403015, 17.284923, -2.601259, -2.122599, -0.512531, G, H, NaN, K, NaN
-4.083957, 7.129771, 10.737940, NaN, -16.710944, 24.732733, NaN, 3.966426, 6.494686, -4.478155, 15.675361, -2.190478, 3.504734, 1.059408, -9.169786, 13.149554, -5.489528, 16.270406, -7.649192, -29.143009, -48.225268, 11.643928, -14.784052, -1.997464, -7.153600, -1.946957, -8.520852, -2.205996, -4.457234, NaN, -10.037986, -8.892419, -20.394212, -21.356721, 0.578011, -4.854226, -4.268022, 2.533038, 3.687934, -4.275754, 13.775100, 9.027616, 20.154131, -22.447582, -3.796191, -8.833743, 0.980441, -12.776519, 17.016896, 15.266242, -11.366684, -3.393039, -10.550371, NaN, 21.043406, 4.047598, -16.854618, -0.537940, -9.455792, -2.561251, -6.056886, -12.482679, 11.787445, -9.116300, -23.750897, -7.209120, -23.747632, 13.404441, 4.819936, 3.597544, -2.047682, 5.442772, -12.152932, -5.681827, -7.620724, 25.638930, -12.774119, 3.050376, -4.066735, -2.986049, 0.199463, NaN, 1.798824, 13.235966, -6.745111, -3.712818, 0.538703, 0.769859, -32.158337, NaN, 6.982505, 7.669179, -10.059398, NaN, -2.883940, NaN, H, G, I, H
-9.263490, 4.481025, 12.417915, -20.671056, -14.652016, 22.371166, 3.010115, 5.639331, NaN, NaN, 15.835508, -2.616175, 5.404602, NaN, -8.225390, 14.344957, -2.951468, 20.013156, -5.244384, NaN, -43.119685, 12.674307, NaN, NaN, -5.650916, 0.033706, -2.301039, 1.776200, -4.946983, -12.617488, NaN, -4.969712, NaN, NaN, NaN, -5.530834, 0.878086, 2.072717, NaN, -5.485638, 14.835649, 9.519267, 20.395672, -21.527799, NaN, -7.190496, NaN, -11.948535, 16.628146, NaN, -14.623202, 0.106639, -11.981208, 10.938529, 20.822173, 8.489954, NaN, -3.222003, -8.353879, -6.172746, -2.527842, -11.237492, 11.976254, -7.866021, -20.614330, -5.390960, -24.837481, NaN, NaN, 6.689490, NaN, 6.044521, -9.775875, -7.535670, -11.149118, 29.210792, -13.349733, 0.137602, -2.739823, 1.053522, NaN, -22.428766, NaN, 16.336636, -5.757219, -1.415418, 4.703717, 1.874237, -34.065405, NaN, 5.654599, 10.839830, -4.080533, NaN, -0.516005, J, I, J, K, NaN
NaN, 6.572896, 14.397163, NaN, -14.442910, 26.071977, 3.505390, 5.958213, 2.445447, NaN, NaN, -1.179986, 4.958258, 0.533919, -12.631447, 16.032877, -6.072056, 16.898981, -4.168706, -27.060805, -45.896794, 10.814905, -10.110016, NaN, -9.090683, 4.648008, -5.644851, 0.027094, -5.693806, -10.726151, -10.733201, -9.549335, -18.447035, -18.270943, -1.947330, -4.913473, -5.243656, 1.484821, 5.528363, NaN, 16.734647, 6.502942, 19.643676, -16.959529, -8.208247, -9.136861, 0.784166, -10.916179, 13.503226, 18.630028, -10.623171, -1.847574, -10.142498, 7.052399, 17.452093, 9.824685, -14.353244, NaN, -5.318607, -1.258314, -5.690900, -10.480343, 10.075329, -4.899449, -19.564090, -2.141832, -20.792511, 16.353180, 1.209834, 5.262827, 0.861119, NaN, -8.178499, NaN, NaN, 24.039900, NaN, NaN, -3.684246, -4.436205, 3.254434, -16.649485, 1.197802, 15.077759, -12.474715, -4.178289, -1.964545, 0.485109, -30.254488, -4.379879, 7.154568, 13.029183, -13.792781, 4.350309, 2.453662, H, I, I, I, K
-4.375464, 8.991692, 14.725622, -13.449641, -10.848008, 24.922082, 5.267785, NaN, 2.632673, -4.451484, NaN, -4.243674, 4.378477, 2.279063, -9.993858, 13.036645, NaN, NaN, -1.605760, -27.296599, -42.377129, 13.120767, -6.942724, 2.405155, -5.321586, -0.468265, -6.685922, 1.295506, -3.960472, -10.371338, -8.652707, -2.085483, -20.430977, -15.615142, 1.022468, NaN, 0.637296, 2.307112, NaN, 2.151846, 14.837681, NaN, 24.300340, -21.026345, 0.623333, -2.393091, 7.360689, -12.334721, 20.956157, 17.835611, NaN, 1.766700, -7.409361, 8.399344, 19.245253, NaN, -14.840357, -1.427821, -6.354477, NaN, -2.664580, -13.998594, 12.885561, NaN, NaN, -1.748955, -20.250672, 16.210321, 2.595744, 9.822098, 1.707264, NaN, -10.995791, -2.294707, -3.946266, 27.814319, -11.254755, 4.725320, -0.864109, 1.066319, 7.748771, -16.046150, NaN, NaN, -3.296813, -1.919732, NaN, 4.983133, -34.393880, NaN, 9.602427, NaN, -3.070056, -0.455653, 0.830578, J, I, G, I, J
-4.379660, 5.108547, NaN, -17.742807, -12.137140, 25.985329, 5.106736, 7.098529, 6.720317, -5.738608, 20.742723, -5.892040, 5.872770, 2.112298, -10.755098, 15.905886, -2.915734, 19.449171, -5.413538, -31.670125, -42.703788, 8.589958, NaN, -0.027042, -4.571559, 2.307679, -9.300028, -1.713631, 0.051641, -6.969379, -8.361168, -7.935915, -20.985008, -15.826287, -0.675771, -1.934185, NaN, NaN, NaN, 0.211570, 12.690368, 4.393543, 22.603369, -20.033465, -0.988664, -7.757665, 4.112809, -14.537306, 17.747270, 18.631651, -6.204776, -3.369586, -9.825469, 5.160998, 23.459456, NaN, -13.379802, -1.039940, -8.883985, -0.919341, NaN, NaN, 13.693167, -5.984473, -17.178133, NaN, -23.123804, 15.283741, 4.459701, 9.428361, 2.640360, 5.703522, -7.815600, -6.535968, -7.140253, 27.845425, -10.741594, 5.086533, -1.409032, -3.534495, 2.547539, -19.367942, 0.326238, 15.368165, -7.937397, -1.237325, 1.538403, 3.566820, NaN, -4.407562, 6.996450, 11.596788, -5.718303, 2.824361, NaN, G, I, I, J, H
-7.691680, 6.421157, 11.822054, -12.778662, -13.243279, 24.326391, NaN, 5.649981, 0.303972, -7.189622, NaN, -2.410451, 4.265820, 0.119553, NaN, 12.421793, -5.112471, 14.523559, -6.193797, -30.257487, -46.121656, 10.256166, -9.745997, NaN, -1.861445, -0.171009, -6.354510, NaN, -5.853659, NaN, -10.930025, -8.173575, -15.762209, -16.432301, 3.919690, -6.862441, -4.295434, -0.975111, 9.490172, 1.266631, NaN, 10.502239, 25.445379, -17.746667, 2.542504, -6.336115, 3.808122, -10.093636, 18.709741, 18.708210, -9.177246, NaN, -11.120296, 8.844922, NaN, 3.853401, -15.480562, 1.257964, -6.733641, -6.141281, -10.861204, -16.170183, 9.584330, -3.661639, -23.651942, -5.659237, -21.916849, 16.798023, 1.811393, 4.874460, NaN, 8.491853, -13.259355, NaN, -7.026760, NaN, -7.280814, 6.312449, 0.458652, NaN, 3.876418, NaN, -1.745889, 17.912852, -5.905246, 0.014900, 3.030776, 2.554628, -31.303096, -3.917403, NaN, NaN, -8.887916, -0.641106, 0.397585, I, H, J, NaN, K
-4.846849, 9.277510, 14.895819, NaN, -10.079627, 22.990201, 4.488887, 4.661259, NaN, -2.542683, 15.521105, NaN, 5.125712, NaN, -7.642611, 12.878168, -5.598346, 16.455215, -5.780192, -28.564077, -44.334473, 13.423816, -8.686597, -1.591288, -6.094622, -0.242189, -5.581388, NaN, -5.781498, -12.875203, NaN, -4.321102, -21.027703, -16.598961, NaN, -4.508876, 0.773175, 4.473624, NaN, -1.098047, 17.100472, 5.312327, 24.051380, -20.020137, -2.742399, -4.571523, NaN, -13.396348, 16.552702, 14.074810, -12.659249, -0.450771, NaN, 7.419111, 17.955089, 7.122620, -14.997214, -2.469409, -6.738171, -5.162228, -9.339083, -12.618203, NaN, NaN, -18.274793, NaN, -23.213735, 17.233181, 0.422704, 10.498726, -0.309131, NaN, -14.410032, NaN, -9.589533, 27.964343, -10.632476, 0.731997, -3.760071, -2.049865, 5.678907, -18.132560, -3.789611, 18.652106, -3.968883, -4.696906, 2.227128, 5.250442, -32.559252, -5.512189, 7.095913, 8.930294, -7.862971, NaN, -0.184587, NaN, I, G, G, J
-4.010474, 4.564102, 12.401139, NaN, -9.846974, NaN, NaN, 1.249820, 6.215378, -3.242530, 18.601837, -3.520117, 7.006695, -1.701274, NaN, 15.826598, -5.411942, 17.714716, -4.758977, -28.825091, -43.974622, 10.349310, -10.289440, 4.092054, -6.669567, NaN, -3.408824, 1.077473, -0.406112, -10.402042, -10.268648, -8.980547, -18.649429, -16.631706, 3.479125, -7.076838, NaN, 1.202942, 10.785300, NaN, 14.804705, NaN, 22.691031, -17.873861, -1.682906, -3.465648, NaN, -13.662866, 16.320794, 21.008049, -11.280690, -0.940724, -8.381801, 7.055139, 21.395852, 9.086949, NaN, 3.243519, -8.776172, -3.973360, -6.002008, NaN, NaN, -7.945325, -18.624987, -5.526926, -19.158673, 16.960399, 3.015748, 11.717292, 0.771131, NaN, -12.294106, NaN, -4.407085, NaN, -9.865052, 4.000356, -3.484962, -4.237624, 0.565689, -18.261874, -0.310392, 20.591269, -6.865414, -1.259379, 3.205492, NaN, -31.682209, -4.551213, 9.358025, 10.095120, -6.992910, 2.500070, 6.059881, G, I, H, H, K
-8.022190, 4.648513, 15.449538, -16.648145, -14.001165, 26.150127, 5.626492, NaN, 3.550732, -2.443696, 19.360686, -2.762664, 4.223747, NaN, -7.605253, 19.349412, -4.088274, 18.609365, 0.914952, -26.155604, -46.732439, 13.466963, NaN, 3.711148, -7.163746, 6.637974, NaN, 2.556471, -4.831875, -8.552434, -12.041595, -8.682651, -16.540847, -16.216909, 0.125610, -2.289853, NaN, 5.144867, 7.857284, 4.348544, 12.538859, 8.876715, NaN, -16.366810, NaN, NaN, 7.825601, -5.336061, 17.243089, 19.747538, -7.933351, NaN, -7.209160, 6.980827, NaN, 11.751205, -11.178378, NaN, -3.737817, -0.340270, -6.197867, -8.796457, 13.620368, NaN, -17.096274, -8.589408, -19.541568, 12.784201, 3.825308, 11.286952, NaN, 7.891439, -9.610694, -1.112686, -6.757356, 31.866805, -7.864120, 2.809349, 3.340315, NaN, 5.431510, -20.109598, -0.983107, 16.576941, -5.235698, -1.670911, 8.296831, NaN, -31.322043, -1.497604, 12.341531, 15.017065, -8.386212, 0.231576, 5.826501, K, I, G, G, H
-9.814711, 1.638607, NaN, -23.596229, -20.517326, NaN, -2.751586, 2.932619, -1.760486, -9.384890, 12.350332, -3.619938, NaN, -4.215006, -10.843781, 12.467387, -7.276541, NaN, NaN, -34.448299, -46.626444, 5.120600, -13.125275, -0.727819, -8.043187, 0.993704, -7.013537, -1.615245, -7.551764, -15.229000, -17.068044, -11.014929, -23.835681, -19.502887, -1.660289, -7.735288, -6.729643, NaN, 5.941879, -2.802006, 8.199889, 5.607248, 16.755899, -23.643842, -7.650505, -10.034972, 0.427764, -11.877353, 10.304508, 13.472172, -14.766862, -1.266186, -14.002930, 1.538721, 15.066914, 8.537517, NaN, -5.765512, NaN, -7.584281, NaN, -16.037272, 9.147847, NaN, -23.396544, -10.117096, -29.525039, 11.555532, NaN, 3.289904, 3.957386, 1.594226, -13.035492, -14.062551, -14.858817, 22.744679, -11.008285, NaN, -4.389707, -6.667648, 2.423714, -24.438616, -2.618552, 12.722043, -16.944194, NaN, -3.340831, 3.895602, -31.471975, NaN, -1.173595, 13.454970, -14.486506, -3.855696, -3.887923, G, NaN, K, NaN, NaN
NaN, 4.781542, 13.996845, -15.447795, -14.152956, 22.057486, 6.116780, NaN, 3.872638, -4.528765, 15.561847, -7.711018, 3.979977, -5.615584, -12.861250, 12.771544, -2.007955, 17.081405, -6.611737, NaN, -45.224753, 5.669828, -7.254486, NaN, -4.831926, NaN, -9.388334, 0.489268, -1.724578, NaN, -9.592337, -4.720519, -21.501490, -18.702003, NaN, -3.596287, -4.485781, 1.499254, 7.796536, -0.451899, 12.927449, 5.535738, 20.582522, -21.545414, 4.048140, -8.236595, 3.882797, NaN, 19.471547, NaN, -7.637765, 1.653951, -7.978006, 8.792377, 18.488711, NaN, -18.602432, -2.774494, -8.681552, -3.149377, -8.195436, -12.486539, 12.220122, -8.539224, -18.303256, -5.959647, -22.242575, 17.429991, 3.507921, 11.286789, 1.732476, 6.455626, -12.911464, NaN, -4.797424, 23.938230, -11.141699, -0.653310, -1.848678, 0.696466, 0.955601, NaN, -1.320392, 16.664565, -7.663915, -2.544994, NaN, 3.802601, -32.670668, -6.424473, 6.582765, 11.447662, -4.954477, NaN, -0.027959, I, NaN, G, H, I
-10.263487, 4.718425, 8.480053, -18.080061, -17.646508, 25.064109, -2.515463, NaN, 1.258784, -5.693268, 12.876903, -5.795285, 4.720410, -0.525085, NaN, 11.687504, -12.809302, NaN, -3.922802, -29.436996, -48.410515, 9.946450, NaN, -3.764469, -8.864715, -4.068119, -10.879985, -1.963737, NaN, -11.150885, -17.746181, -10.022789, -20.582788, -23.245344, -2.686834, -8.338921, -2.939932, -3.001215, 1.214334, -7.057159, 9.284855, 6.640093, NaN, -21.304549, -1.340888, -5.164209, 3.265198, -12.525217, 13.804639, 17.978895, NaN, -6.902630, -11.163034, 3.392875, 16.171250, 2.155309, -17.547001, NaN, -9.886749, -4.746611, -6.842889, -15.617239, 7.128873, -9.609305, -22.130905, -10.018897, -25.310622, 12.586543, 2.324184, 0.710882, -2.277956, 1.804771, -17.263635, -5.773357, -6.585975, 21.350710, -13.214963, 2.409724, NaN, -5.442628, NaN, -23.563498, -3.189989, 11.797744, -7.394898, -8.456880, 0.466354, 2.608519, -30.978917, -3.309804, 9.797893, 10.348116, -7.732866, -0.973647, -4.509524, NaN, H, H, K, H
-6.648837, 5.611999, 16.112371, -18.773488, -13.308650, 29.107722, 3.545354, 5.959670, 5.639962, -4.955992, 18.593966, -7.076941, 6.653580, 2.233596, NaN, NaN, -6.456549, NaN, -0.639157, -28.122717, NaN, 9.861999, -13.111132, -2.184297, -5.290230, 2.921041, NaN, 0.293343, 2.559265, -6.201878, -15.235924, -5.536116, -17.900816, -20.117946, 2.334277, -2.611844, -3.069135, 1.391531, 6.169267, -3.117255, 8.870794, 8.549447, 17.593796, -22.585876, NaN, -8.295531, 5.649583, -9.162793, 14.431128, 14.433007, -13.464421, 4.953599, -13.904355, NaN, 19.044133, NaN, -15.291127, -2.932352, -10.529400, 1.855460, NaN, -9.421103, 8.993752, -8.028740, -22.496729, NaN, -21.510460, 17.641318, NaN, 6.341124, 3.363447, 1.535726, -11.215320, NaN, -6.133129, 30.025359, -7.975839, NaN, 0.669745, -5.543322, 3.002931, -26.950281, NaN, 18.412182, -4.459885, -2.018810, 4.291881, 4.159443, -33.895627, -6.048734, 8.559356, 14.579796, -5.835353, -2.124925, -2.512291, K, I, G, H, NaN
-4.746713, 6.756933, 11.664809, -16.055939, -12.208643, NaN, 4.618183, NaN, 2.924584, -4.013457, 16.881310, -1.109908, 4.275396, 1.557227, -11.387762, 15.830035, -6.496060, 17.884542, -4.238191, NaN, -45.297203, 10.437517, -10.112357, NaN, -4.968578, 0.011353, -9.751594, 1.958348, NaN, -7.870432, -7.416819, -6.905361, -19.490271, -16.650112, 1.100481, -4.252851, -1.061482, 1.306974, 7.125232, NaN, 11.923240, 8.498953, NaN, -17.565116, -0.248030, NaN, 2.155991, -13.727800, 17.842219, 19.117355, -7.128424, -3.452271, -6.504918, 5.665042, 22.389702, 6.866208, NaN, 3.043785, -6.517649, -1.229886, -4.869628, -10.183341, 12.612224, -3.876924, -19.788982, NaN, NaN, NaN, 2.755392, 5.040768, 0.763078, 7.130771, -10.977140, -8.879365, -4.112312, 25.578618, NaN, 6.198616, 1.138624, 1.168681, 2.348487, -16.323739, NaN, 13.870423, -8.107353, -3.362202, 0.787246, 2.513909, -29.026518, -3.287452, 9.169718, 13.069853, -10.464260, 4.644219, 1.731286, J, H, G, I, H
